"","player_name","player_id","alt_id","league_id","goal","distance","cosangle","head","throughball","cross","fast_break","big_chance","open_play","freekick","difficult"
"93314","Beñat",752,0,4,0,68.236,0.962,0,0,0,0,0,1,0,0
"22196","Tolgay Arslan",634,0,5,0,69.987,0.97,0,0,0,0,0,1,0,1
"22367","Nikica Jelavic",1303,0,1,1,52.49,0.706,1,0,1,0,1,1,0,0
"88492","Nacer Chadli",1593,0,1,0,73.355,0.974,0,0,0,0,0,1,0,0
"27301","Wayne Rooney",131,0,1,0,75.332,0.981,0,0,0,0,0,0,1,0
"77324","Alassane Pléa",2249,0,3,0,60.278,0.97,0,0,0,0,0,1,0,0
"28830","Mauro Icardi",47,0,2,0,50.257,0.456,0,0,1,0,0,1,0,0
"66699","Miroslav Klose",1154,0,2,0,51.847,0.651,0,0,0,0,0,1,0,0
"142692","Dries Mertens",584,0,2,0,70.006,0.97,0,0,0,0,0,1,0,0
"151706","Romain Brégerie",2912,0,5,0,55.281,0.899,1,0,1,0,0,0,0,0
"120876","Rachid Ghezzal",2581,0,3,0,71.484,0.97,0,0,0,0,0,1,0,0
"166388","Ola Toivonen",1821,0,3,0,73.56,0.974,0,0,0,0,0,1,0,0
"124502","Alessandro Diamanti",455,0,2,0,63.04,0.94,0,0,0,0,0,1,0,0
"92757","Kevin De Bruyne",1760,0,1,0,65.55,0.979,0,0,0,0,0,1,0,0
"104763","Wahbi Khazri",372,0,3,0,72.232,0.972,0,0,0,0,0,1,0,0
"156303","Paulo Dybala",2293,0,2,0,68.736,0.976,0,0,0,0,0,1,0,0
"149973","Wilfried Zaha",1582,0,1,1,60.663,0.918,0,0,1,0,0,1,0,1
"7832","Kaká",1110,0,2,0,68.781,0.964,0,0,0,0,0,1,0,0
"66480","Franco Vázquez",2292,0,2,0,66.2,0.956,0,0,0,0,0,1,0,0
"125963","Marco Asensio",3024,0,4,0,70.607,0.971,0,0,0,0,0,1,0,0
"40205","Raffael",276,0,5,0,69.838,0.967,0,0,0,0,0,0,0,1
"137061","Cristiano Ronaldo",86,0,4,0,67.634,0.977,0,0,0,0,0,1,0,0
"164830","Benjamin Mendy",769,0,3,0,70.335,0.969,0,0,0,0,0,0,0,0
"177745","Ivica Olic",298,0,5,0,54.862,0.831,1,0,1,0,0,1,0,0
"157663","Mats Hummels",281,0,5,0,58.051,0.886,1,0,1,0,0,0,0,0
"52618","Alexander Meier",795,0,5,1,49.204,0.259,0,0,0,1,0,1,0,0
"67859","Kevin De Bruyne",1760,0,5,0,61.219,0.948,0,0,0,0,0,1,0,0
"107858","Kevin Lasagna",2924,0,2,0,58.66,0.953,0,0,0,0,0,1,0,0
"159540","Frederic Sammaritano",3363,0,3,0,49.954,0.989,0,0,0,0,0,1,0,0
"182101","Artem Kravets",3214,0,4,0,51.011,0.778,1,0,0,0,0,0,0,0
"59197","Fredy Guarín",49,0,2,0,71.653,0.973,0,0,0,0,0,1,0,0
"175022","M'Baye Niang",913,0,2,0,54.977,0.897,0,0,1,0,0,1,0,0
"72250","Abdoulaye Doucouré",1747,0,3,0,69.012,0.978,0,0,0,0,0,1,0,0
"141518","Emanuel Mammana",3580,0,3,0,56.301,0.859,1,0,1,0,0,0,0,0
"118340","Cédric Bakambu",930,0,4,0,63.992,0.965,0,0,0,0,1,1,0,0
"90441","Aldo Kalulu",3037,0,3,1,49.503,0.698,0,1,0,0,1,1,0,1
"148010","Yacouba Sylla",1259,0,3,1,59.444,0.957,0,0,0,0,1,1,0,0
"148646","Filip Kostic",2261,0,5,0,60.21,0.956,0,0,0,0,0,1,0,1
"179033","Brice Dja Djédjé",1547,0,3,0,68.798,0.983,0,0,0,0,0,1,0,0
"79958","Ross Barkley",416,0,1,0,58.746,0.92,0,0,0,0,0,1,0,0
"113523","Giuseppe Rossi",431,0,4,0,52.919,0.979,0,0,0,0,0,1,0,0
"161196","Luca Rossettini",1152,0,2,0,58.027,0.883,0,0,0,0,0,0,0,1
"151813","Andy Carroll",1737,0,1,1,50.063,0.752,0,0,0,0,1,1,0,0
"96787","Kevin Kampl",2650,0,5,0,58.148,0.987,0,0,0,0,0,1,0,0
"96590","Salomón Rondón",2854,0,1,0,54.066,0.785,1,0,1,0,0,1,0,0
"153222","Mario Mandzukic",800,0,2,0,55.152,0.93,0,0,1,0,0,1,0,0
"178313","Darío Cvitanich",73,0,3,0,74.718,0.977,1,0,1,0,0,1,0,0
"10329","Tom Cleverley",1254,0,1,0,63.477,0.943,0,0,0,0,0,1,0,0
"71047","Paul-José M'Poku",2680,0,2,0,58.09,0.891,0,0,0,0,1,1,0,0
"146847","Christian Eriksen",1304,0,1,0,66.787,0.97,0,0,0,0,0,1,0,0
"42827","Jonathan Schmid",1122,0,5,0,69.098,0.973,0,0,0,0,0,0,1,0
"45238","James Milner",336,0,1,0,63.415,0.944,0,0,0,0,0,1,0,0
"162014","Mattia Caldara",2082,0,2,0,52.086,0.693,1,0,1,0,0,0,0,0
"178726","Gökhan Inler",580,0,2,0,71.521,0.981,0,0,0,0,0,1,0,0
"93085","Imanol Agirretxe",169,0,4,0,60.083,0.955,0,0,0,0,0,1,0,0
"96668","Yannick Bolasie",1011,0,1,0,57.616,0.877,0,0,0,0,0,0,0,0
"40639","Gonzalo Castro",774,0,5,0,74.08,0.981,0,0,0,0,0,0,0,0
"143486","Celso Borges",2646,0,4,0,58.253,0.888,1,0,1,0,0,1,0,0
"25748","Roberto Firmino",259,0,5,0,56.033,0.969,0,0,0,0,0,1,0,0
"107841","João Moutinho",188,0,3,1,66.362,0.966,0,0,0,0,0,0,1,0
"45147","Manuel Schmiedebach",1477,0,5,0,80.591,0.984,0,0,0,0,0,1,0,0
"124449","Danilo Soddimo",2938,0,2,0,65.019,0.95,0,0,0,0,0,1,0,0
"97358","Iñaki Williams",2605,0,4,0,56.719,0.96,0,0,0,0,0,1,0,0
"172129","Harry Kane",1940,0,1,0,67.263,0.98,0,0,0,0,0,1,0,0
"77843","Nicklas Bendtner",825,0,5,0,52.712,0.887,0,0,0,0,0,1,0,1
"3871","Ikechukwu Uche",444,0,4,1,50.082,0.498,0,0,1,0,1,1,0,0
"56834","Levent Aycicek",1831,0,5,0,70.236,0.968,0,0,0,0,0,1,0,1
"86483","Klaas-Jan Huntelaar",1781,0,5,0,60.662,0.952,0,1,0,0,1,1,0,0
"150275","Cristiano Lombardi",3419,0,2,0,63.411,0.95,0,0,0,0,0,1,0,0
"78067","Fredy Hinestroza",2236,0,4,0,51.984,0.816,0,0,0,0,1,1,0,0
"161365","Ja-Cheol Koo",1800,0,5,0,51.058,0.64,1,0,1,0,0,0,0,0
"174394","Andreas Weimann",237,0,1,1,72.827,0.973,0,0,0,0,1,1,0,0
"72948","Manu del Moral",217,0,4,0,57.461,0.944,0,0,0,0,0,1,0,0
"146104","Romelu Lukaku",335,0,1,1,52.982,0.715,1,0,1,0,1,0,0,0
"74227","Eneko Bóveda",2274,0,4,0,53.068,0.768,1,0,1,0,0,0,0,0
"116537","Oriol Romeu",1551,0,1,0,49.851,0.617,0,0,1,0,1,1,0,0
"63749","Pierrick Valdivia",2140,0,3,0,61.918,0.963,0,0,0,0,0,1,0,0
"32318","Giuseppe Vives",609,0,2,0,65.691,0.952,0,0,0,1,0,1,0,0
"7692","Vincent Nogueira",1268,0,3,0,72,0.972,0,0,0,0,0,1,0,0
"172641","Oriol Riera",352,0,4,0,71.834,0.982,0,0,0,0,0,1,0,0
"164241","Adama Traoré",1430,0,1,0,58.588,0.95,0,0,0,0,0,1,0,0
"63919","Simone Zaza",6,0,2,1,60.861,0.945,0,0,0,0,0,1,0,0
"155378","Alexis Sánchez",25,0,1,1,46.476,-0.637,0,0,0,0,1,1,0,0
"170912","Naby Keita",3522,0,5,0,70.87,0.982,0,0,0,0,0,0,0,0
"2592","Luca Siligardi",534,0,2,1,64.494,0.947,0,0,0,0,0,1,0,0
"59057","Julian Schieber",790,0,5,0,58.513,0.897,1,0,1,0,0,1,0,0
"144510","Valerio Verre",3425,0,2,0,56.15,0.866,0,0,0,0,0,1,0,0
"92971","Floyd Ayité",446,0,3,0,55.528,0.832,0,0,1,0,0,0,0,1
"119343","Christian Benteke",968,0,1,0,59.599,0.952,0,1,0,1,0,1,0,0
"94527","Leonardo Pavoletti",2345,0,2,0,67.178,0.963,0,0,0,0,0,1,0,0
"60223","Cristiano Ronaldo",86,0,4,0,48.852,0.939,0,0,0,0,1,1,0,0
"117379","Jony",2962,0,4,0,72.884,0.981,0,0,0,0,0,0,1,0
"117529","Vágner Love",3221,0,3,0,65.957,0.958,0,0,0,0,0,1,0,0
"86970","Damjan Djokovic",2869,0,3,0,75.938,0.98,0,0,0,0,0,0,1,0
"179876","Christian Benteke",968,0,1,0,55.192,0.816,1,0,1,0,0,0,0,0
"37218","Cheick Diabaté",676,0,3,0,57.293,0.95,0,0,0,0,0,1,0,0
"133414","Míchel Macedo",2215,0,4,0,62.444,0.972,0,0,1,0,0,1,0,1
"19325","Nacho Monreal",1032,0,1,0,51.624,0.962,0,1,0,0,0,1,0,0
"39953","Diego Contento",799,0,3,0,67.719,0.981,0,0,0,0,0,1,0,0
"66811","Luis Muriel",1105,0,2,0,73.33,0.974,0,0,0,0,0,1,0,0
"113459","Josip Ilicic",1555,0,2,0,75.752,0.978,0,0,0,0,0,1,0,0
"129487","Adama Diomande",3347,0,1,0,57.91,0.892,0,0,0,1,0,1,0,0
"125401","Craig Gardner",136,0,1,0,53.403,0.79,0,0,0,0,1,1,0,0
"57309","Yeni N'Gbakoto",2107,0,3,0,72.889,0.974,0,0,0,0,0,1,0,0
"165840","Gonzalo Higuaín",1095,0,2,1,48.904,0.241,0,0,0,0,1,1,0,0
"129271","Wesley Said",1670,0,3,0,66.015,0.972,0,0,0,0,0,0,0,0
"77885","José Basanta",2512,0,2,0,50.365,0.639,1,0,1,0,0,0,0,0
"24675","Darren Bent",222,0,1,0,54.844,0.945,0,0,0,0,0,1,0,0
"133152","Theo Walcott",1436,0,1,0,58.824,0.901,0,0,0,0,1,1,0,0
"21512","Fredy Guarín",49,0,2,0,63.275,0.938,0,0,0,0,0,1,0,0
"121852","Fallou Diagne",1124,0,3,0,49.554,0.887,1,0,1,0,0,0,0,0
"5270","Cristiano Ronaldo",86,0,4,0,79.262,0.986,0,0,0,0,0,0,1,0
"17389","Sami Allagui",365,0,5,0,55.881,0.85,1,0,0,0,0,0,0,0
"85134","Simon Zoller",2395,0,5,1,57.291,0.955,0,0,0,0,1,1,0,0
"91958","Blerim Dzemaili",780,0,2,1,71.415,0.98,0,0,0,0,0,0,1,0
"94225","Wissam Ben Yedder",69,0,3,0,53.676,0.822,0,1,0,0,1,1,0,0
"189","Babá",97,0,4,1,58.288,0.903,0,1,0,1,1,1,0,0
"52705","Victor Moses",252,0,1,0,70.159,0.972,0,0,0,0,0,1,0,0
"86159","Domenico Berardi",8,0,2,0,70.642,0.973,0,0,0,0,0,1,0,0
"139888","Patrick van Aanholt",2227,0,1,0,68.083,0.97,0,0,0,0,0,0,1,0
"126449","Benedikt Höwedes",811,0,5,0,55.618,0.831,1,0,1,0,0,0,0,0
"60993","Loic Perrin",1163,0,3,0,50.918,0.978,1,0,1,0,0,0,0,0
"29670","Lewis Holtby",694,0,1,0,70.225,0.973,0,0,0,0,0,0,0,0
"123726","Duván Zapata",1099,0,2,1,52.932,0.745,1,0,1,0,0,0,0,0
"145377","Rodri",646,0,4,0,69.74,0.98,0,0,0,0,0,1,0,0
"155284","Diego Rolan",678,0,3,0,54.025,0.866,1,0,1,0,0,1,0,0
"56869","Philipp Zulechner",1919,0,5,0,57.922,0.881,1,0,1,0,0,1,0,0
"67767","Andoni Iraola",1377,0,4,0,62.545,0.977,0,0,0,0,0,1,0,0
"88565","Aron Jóhannsson",2851,0,5,0,52.525,0.732,1,0,0,0,1,0,0,0
"97356","Sabin",2919,0,4,0,67.157,0.958,0,0,0,1,0,1,0,0
"35374","Danny Rose",1691,0,1,0,60.978,0.927,0,0,0,0,0,1,0,0
"54137","Leroy Fer",557,0,1,0,50.409,0.913,1,0,1,0,0,0,0,0
"126745","Zlatan Ibrahimovic",741,0,3,0,50.356,0.627,1,0,0,0,0,1,0,0
"26935","Lars Stindl",367,0,5,0,72.008,0.971,0,0,0,0,0,1,0,0
"53801","Craig Gardner",136,0,1,0,74.197,0.975,0,0,0,0,0,1,0,0
"68386","Christian Benteke",968,0,1,0,60.963,0.92,0,0,1,0,0,1,0,1
"178518","Mirko Vucinic",1708,0,2,0,65.01,0.971,0,0,0,0,0,1,0,0
"100750","Gareth Bale",1063,0,4,0,56.622,0.867,0,0,0,0,0,1,0,0
"81930","Andrea Belotti",2362,0,2,0,50.906,0.569,0,0,1,0,1,1,0,0
"75997","Edinson Cavani",859,0,3,0,56.888,0.906,0,0,0,0,0,1,0,0
"96310","Luis Muriel",1105,0,2,0,58.02,0.882,0,0,0,0,0,1,0,0
"40455","Tobias Werner",256,0,5,0,75.594,0.982,0,0,0,0,0,0,1,0
"20355","Francisco Silva",341,0,4,0,76.183,0.981,0,0,0,0,0,1,0,0
"66081","Tomer Hemed",2214,0,4,0,70.12,0.972,0,0,0,0,0,1,0,0
"105983","Nacho Cases",2921,0,4,0,70.313,0.974,0,0,0,0,0,1,0,0
"89302","Jordan Siebatcheu",2653,0,3,1,61.173,0.922,0,0,0,0,1,1,0,0
"18757","Shane Long",668,0,1,1,58.824,0.901,0,0,0,0,1,1,0,0
"126470","Klaas-Jan Huntelaar",1781,0,5,1,52.525,0.79,0,0,0,0,1,1,0,0
"163406","Vieirinha",2019,0,5,0,54.779,0.954,0,0,0,0,0,1,0,0
"6257","Zlatan Ibrahimovic",741,0,3,0,63.586,0.956,0,0,0,0,0,1,0,0
"32390","Ogenyi Onazi",522,0,2,0,51.219,0.923,0,0,0,0,1,1,0,0
"20142","Kévin Berigaud",76,0,3,1,61.486,0.925,0,0,1,0,0,0,0,0
"135772","Yannick Carrasco",191,0,4,0,69.451,0.979,0,0,0,0,0,1,0,0
"118342","Mario",397,0,4,0,54.047,0.872,1,0,0,0,0,1,0,0
"179849","Xabi Prieto",1147,0,4,0,68.676,0.966,0,0,0,0,0,1,0,0
"67436","Saúl Ñíguez",961,0,4,0,67.682,0.959,0,0,0,0,0,0,0,1
"125567","Benjamin Moukandjo",2151,0,3,0,52.396,0.966,1,0,1,0,0,0,0,0
"154746","Roberto Canella",2600,0,4,0,66.48,0.96,0,0,0,0,0,0,0,1
"178227","Daniele De Rossi",457,0,2,0,84.564,0.989,0,0,0,0,0,1,0,0
"65114","Kalu Uche",2674,0,4,0,50.989,0.547,1,0,1,0,1,1,0,0
"1531","Oliver Sorg",700,0,5,0,58.807,0.972,0,0,0,0,0,1,0,0
"139093","Fouad Chafik",3574,0,3,0,74.741,0.983,0,0,0,0,0,1,0,0
"61385","Martin Braithwaite",72,0,3,0,59.393,0.961,0,0,0,0,1,1,0,0
"8735","Christian Benteke",968,0,1,0,53.507,0.744,1,0,1,0,0,0,0,0
"160689","Ludovic Blas",3162,0,3,1,48.575,0.469,1,0,1,0,1,1,0,0
"134493","Hugo Mallo",486,0,4,0,79.382,0.986,0,0,0,0,0,1,0,0
"123766","Adam Lallana",570,0,1,0,56.666,0.931,0,0,0,0,1,1,0,0
"11716","Patrick Ochs",981,0,5,0,73,0.975,0,0,0,0,0,1,0,0
"39588","Marcell Jansen",631,0,5,0,63.15,0.97,0,0,0,0,0,0,0,0
"50824","Sergio Agüero",333,0,1,0,53.299,0.786,0,0,0,0,0,1,0,0
"69542","Adrien Regattin",1278,0,3,0,65.564,0.988,0,0,0,0,0,1,0,0
"97253","Lacina Traoré",2485,0,3,0,52.037,0.793,1,0,0,0,1,1,0,0
"99428","Arnold Bouka Moutou",3088,0,3,0,55.75,0.963,0,0,1,0,0,1,0,1
"133625","Jasmin Kurtic",10,0,2,0,54.111,0.837,1,0,1,0,0,0,0,0
"123690","Gonzalo Castro",774,0,4,0,61.408,0.967,0,0,0,0,0,0,0,1
"97141","Stipe Perica",2733,0,2,0,53.247,0.806,0,0,1,0,0,0,0,1
"133729","Aduriz",754,0,4,1,57.749,0.895,0,1,0,0,0,1,0,1
"69437","Frank Lampard",561,0,1,0,70.095,0.967,0,0,0,0,0,1,0,0
"43977","David Barral",1212,0,4,0,57.73,0.914,0,0,0,0,0,0,0,0
"115334","Balenziaga",1016,0,4,0,76.711,0.979,0,0,0,0,0,0,0,1
"176562","Dani Schahin",2283,0,5,0,63.547,0.971,0,0,0,0,0,1,0,0
"126819","Emiliano Sala",2104,0,3,0,63.35,0.961,0,0,0,0,0,1,0,0
"87119","Jean-Christophe Bahebeck",110,0,3,0,58.545,0.926,0,0,0,0,0,1,0,0
"104096","Renato Civelli",2834,0,3,0,55.371,0.84,1,0,1,0,0,0,0,0
"26060","Mario Mandzukic",800,0,5,0,59.835,0.91,0,0,1,0,0,1,0,1
"54658","Franco Vázquez",2292,0,2,0,59.016,0.938,0,0,0,0,0,1,0,0
"8353","Juan Jesus",1085,0,2,0,57.768,0.954,0,0,0,0,0,0,0,1
"134749","Andreas Pereira",3489,0,4,0,70.969,0.985,0,0,0,0,0,1,0,0
"98598","Cristiano Ronaldo",86,0,4,0,71.673,0.98,0,0,0,0,0,1,0,0
"81230","Salomon Kalou",58,0,5,0,56.578,0.858,0,0,1,0,0,0,0,0
"92163","Dwight Gayle",245,0,1,0,61.55,0.975,0,0,0,0,0,1,0,0
"8096","Claudio Marchisio",734,0,2,0,68.746,0.963,0,0,0,0,0,1,0,0
"64069","Mauricio Pinilla",590,0,2,0,54.16,0.785,1,0,1,0,0,0,0,0
"63431","Jimmy Briand",544,0,5,0,60.435,0.914,0,0,0,0,0,1,0,0
"55136","Graham Dorrans",1973,0,1,0,77.293,0.98,0,0,0,0,0,1,0,0
"152295","Marcelo Brozovic",2684,0,2,0,69.695,0.975,0,0,0,0,0,0,0,0
"18745","Martin Olsson",823,0,1,0,69.323,0.967,0,0,0,0,0,0,0,0
"43979","Papakouly Diop",99,0,4,0,65.73,0.959,0,0,0,0,0,0,1,0
"64936","Sone Aluko",851,0,1,0,75.369,0.977,0,0,0,0,0,1,0,0
"32649","Bafétimbi Gomis",540,0,3,0,71.476,0.973,0,0,0,0,0,1,0,0
"170404","Nani",135,0,4,0,59.118,0.948,0,0,0,0,0,1,0,0
"175209","Grégory Sertic",671,0,3,0,73.626,0.975,0,0,0,0,0,1,0,0
"100928","Sergio Escudero",1294,0,4,1,48.592,0.838,0,1,0,0,1,1,0,1
"90858","Paulo Dybala",2293,0,2,0,69.234,0.965,0,0,0,0,0,1,0,0
"179899","Maximilian Beister",636,0,5,0,52.002,0.974,0,0,0,0,1,1,0,0
"117709","Mathew Leckie",2843,0,5,0,72.935,0.973,0,0,0,0,0,1,0,0
"68189","Glenn Murray",1903,0,1,0,53.993,0.945,0,0,0,0,0,1,0,0
"72796","Panagiotis Kone",451,0,2,1,49.018,0.566,0,0,1,0,1,0,0,0
"150559","Alex Iwobi",3277,0,1,0,59.139,0.928,0,0,0,0,0,1,0,0
"133432","Lorenzo Insigne",585,0,2,0,68.75,0.965,0,0,0,0,0,1,0,0
"174075","Landry N'Guémo",1299,0,3,0,74.323,0.976,0,0,0,0,0,1,0,0
"80144","Nikica Jelavic",1303,0,1,0,57.278,0.916,1,0,1,0,0,1,0,0
"139080","Matteo Guendouzi",3636,0,3,0,70.905,0.97,0,0,0,0,0,1,0,0
"154364","Jérémy Menez",1166,0,3,0,59.215,0.939,0,0,0,0,0,1,0,0
"138666","Sandro Sirigu",3455,0,5,1,65.376,0.95,0,0,0,0,0,1,0,0
"36876","Martin Angha",1951,0,5,0,67.989,0.97,0,0,0,0,0,1,0,0
"61351","Aduriz",754,0,4,0,54.079,0.827,0,0,0,0,0,1,0,1
"88158","Marcel Risse",2163,0,5,0,70.565,0.979,0,0,0,0,0,1,0,0
"28232","Richmond Boakye",1367,0,4,0,49.509,0.706,0,0,1,0,1,1,0,0
"46790","Youssef El-Arabi",408,0,4,1,56.347,0.849,0,0,0,0,1,1,0,0
"159767","Adem Ljajic",453,0,2,0,55.538,0.95,0,0,0,0,1,1,0,1
"129018","Gylfi Sigurdsson",683,0,1,0,71.778,0.971,0,0,0,0,0,0,1,0
"122561","Arturo Vidal",731,0,5,0,53.814,0.8,1,0,1,0,0,1,0,0
"35027","Kerem Demirbay",2032,0,5,0,73.518,0.985,0,0,0,0,0,0,0,0
"177373","Claudiu Keseru",376,0,3,0,60.181,0.916,1,0,1,0,0,1,0,0
"114170","Emmanuel Badu",1106,0,2,0,73.093,0.979,0,0,0,0,0,0,0,0
"129878","Cristhian Stuani",219,0,1,1,71.192,0.983,0,0,0,0,0,1,0,0
"59853","James Morrison",819,0,1,0,69.891,0.976,0,0,0,0,0,1,0,0
"142209","Majeed Waris",1725,0,3,0,57.624,0.922,1,0,1,0,0,0,0,0
"9201","Alberto Bueno",172,0,4,0,72.79,0.973,0,0,0,0,0,1,0,0
"7358","Ivica Olic",298,0,5,0,53.854,0.991,0,0,0,0,1,1,0,0
"144001","Yann Jouffre",375,0,3,0,74.957,0.977,0,0,0,0,0,1,0,0
"89734","Juan Guillermo Cuadrado",718,0,2,0,54.806,0.866,0,0,0,0,0,1,0,0
"69009","Patrick Ziegler",2320,0,5,0,52.702,0.825,0,0,1,0,0,0,0,0
"159750","Andrea Belotti",2362,0,2,0,59.49,0.943,0,0,0,0,0,1,0,0
"170131","Stephan Lichtsteiner",1550,0,2,0,62.385,0.971,0,0,0,0,0,0,0,0
"127631","Bruma",2890,0,4,0,72.282,0.973,0,0,0,0,0,0,1,0
"157231","Nabil Fekir",997,0,3,0,63.375,0.939,0,0,0,0,0,1,0,0
"1223","Frank Lampard",561,0,1,0,75.953,0.98,0,0,0,0,0,0,1,0
"54124","Jamie Vardy",2281,0,1,0,55.384,0.866,1,0,1,0,0,1,0,0
"10554","Jordon Mutch",195,0,1,0,68.155,0.975,0,0,0,0,0,1,0,0
"102201","Cédric Bakambu",930,0,4,0,54.948,0.969,0,0,0,0,0,1,0,0
"82423","Gregoire Defrel",2378,0,2,1,60.135,0.912,0,0,0,0,0,1,0,0
"98901","Christian Gentner",472,0,5,0,50.335,0.983,0,0,0,0,0,0,0,0
"52073","Connor Wickham",1993,0,1,0,73.83,0.98,0,0,0,0,0,1,0,0
"101060","Alexandre Mendy",3038,0,3,0,56,0.961,0,0,0,0,0,1,0,0
"158154","Harry Winks",3676,0,1,0,59.762,0.912,0,0,0,0,0,1,0,0
"118181","Corentin Jean",2809,0,3,0,52.572,0.964,0,0,0,0,0,1,0,1
"78235","Federico Piovaccari",2465,0,4,0,52.772,0.702,1,0,1,0,0,1,0,0
"174114","Jimmy Briand",544,0,3,0,53.719,0.756,0,0,0,0,0,0,0,0
"162758","Anthony Martial",1514,0,1,0,60.693,0.962,0,0,0,0,0,1,0,0
"56560","Piti",922,0,4,0,75.49,0.982,0,0,0,0,0,1,0,0
"165839","Mario Mandzukic",800,0,2,0,52.564,0.876,1,0,1,0,0,1,0,0
"149010","Kévin Monnet-Paquet",380,0,3,0,59.702,0.906,0,1,0,0,1,1,0,0
"81812","Jordan Ayew",338,0,3,0,68.758,0.97,0,0,0,0,0,1,0,0
"151525","Mehdi Mostefa",55,0,3,0,72.921,0.974,0,0,0,0,0,1,0,1
"56235","Sebastien De Maio",1709,0,2,0,59.125,0.933,0,0,0,0,0,0,0,0
"10772","Jérémie Aliadière",378,0,3,0,51.007,0.967,0,1,0,0,1,1,0,0
"147928","Romain Hamouma",186,0,3,0,53.834,0.766,0,0,0,0,0,0,0,1
"177957","Javi Fuego",750,0,4,0,63.141,0.963,0,0,0,0,0,1,0,1
"88547","Riccardo Saponara",1284,0,2,0,74.352,0.982,0,0,0,0,0,1,0,0
"4181","Mauro Icardi",47,0,2,0,59.969,0.951,0,0,0,0,0,1,0,0
"31625","Philipp Bargfrede",1509,0,5,0,64.131,0.944,0,0,0,0,0,0,0,1
"176589","Libor Kozák",242,0,1,1,51.853,0.657,0,0,0,0,1,1,0,0
"79603","Sergio Agüero",333,0,1,0,56.688,0.966,0,0,1,0,0,1,0,1
"8783","Kévin Théophile-Catherine",194,0,1,0,69.668,0.974,0,0,0,0,0,1,0,0
"58709","Julien Féret",402,0,3,0,63.018,0.96,0,0,0,0,0,1,0,1
"58246","David Silva",880,0,1,1,58.432,0.917,0,0,0,0,0,1,0,0
"1453","Tomas Rosicky",665,0,1,0,70.709,0.977,0,0,0,0,0,1,0,1
"149843","Robert Snodgrass",555,0,1,0,72.876,0.973,0,0,0,0,0,1,0,0
"113819","Roberto Inglese",3092,0,2,0,72.976,0.974,0,0,0,0,0,1,0,0
"71834","Carlos Zambrano",1911,0,5,0,54.645,0.823,1,0,1,0,1,0,0,0
"50171","Yoda",2425,0,4,0,54.152,0.873,0,0,0,0,0,1,0,0
"158401","Mathieu Valbuena",738,0,3,0,65.296,0.962,0,0,0,0,0,1,0,0
"12921","Mevlüt Erdinc",1478,0,3,0,59.771,0.985,0,0,0,0,0,1,0,0
"148528","Lionel Messi",894,0,4,0,61.172,0.922,0,0,0,0,0,1,0,0
"80293","Marco Sau",860,0,2,0,62.015,0.929,0,0,0,0,0,1,0,1
"26689","Yohan Cabaye",198,0,3,0,74.988,0.978,0,0,0,0,0,1,0,0
"153305","Luis Muriel",1105,0,2,1,72.119,0.977,0,0,0,0,0,0,1,0
"43668","Joe Ledley",1840,0,1,0,57.206,0.885,0,0,0,0,0,1,0,0
"65615","Fredy Guarín",49,0,2,0,68.726,0.967,0,0,0,0,0,1,0,0
"21325","Leon Goretzka",813,0,5,1,57.627,0.952,0,0,0,0,1,1,0,0
"129741","Romain Thomas",3064,0,3,0,48.151,-0.032,1,0,1,0,1,0,0,0
"180679","Nuri Sahin",278,0,5,0,72.808,0.981,0,0,0,0,0,1,0,0
"52187","Kevin De Bruyne",1760,0,5,0,67.702,0.962,0,0,0,0,0,0,0,1
"86657","Sergio Agüero",333,0,1,0,60.512,0.967,0,0,0,0,0,1,0,0
"114119","Andrea Belotti",2362,0,2,0,51.083,0.965,0,0,0,0,0,1,0,1
"23263","Admir Mehmedi",705,0,5,0,61.656,0.929,0,0,0,0,0,1,0,0
"114433","Alexandre Lacazette",547,0,3,0,70.802,0.977,0,0,0,0,0,1,0,0
"131593","Yevhen Konoplyanka",2974,0,5,0,67.377,0.965,0,0,0,0,0,1,0,0
"98130","Juan Rodríguez",1886,0,4,0,78.652,0.982,0,0,0,0,0,1,0,0
"137351","Alexander Esswein",506,0,5,0,59.476,0.982,0,0,0,0,0,1,0,0
"27201","Martin Skrtel",782,0,1,1,53.419,0.749,1,0,1,0,0,0,0,0
"2676","Andreas Weimann",237,0,1,0,69.734,0.971,0,0,0,0,0,1,0,0
"72967","Manolo Gabbiadini",602,0,2,0,58.639,0.911,0,0,1,0,0,1,0,1
"4231","Juan Bernat",1180,0,4,0,58.683,0.973,0,0,0,0,0,1,0,0
"111401","Ashley Westwood",1361,0,1,0,70.333,0.97,0,0,0,0,0,1,0,0
"166990","Darío Lezcano",3210,0,5,1,53.742,0.768,0,0,0,0,1,1,0,1
"20289","Mattia De Sciglio",1776,0,2,0,72.999,0.984,0,0,0,0,0,1,0,0
"73441","Wayne Routledge",829,0,1,0,59.832,0.93,0,0,0,0,0,1,0,0
"2427","Piti",922,0,4,0,55.548,0.837,0,0,0,0,0,1,0,0
"5152","Tomas Rosicky",665,0,1,0,55.134,0.982,0,0,0,0,0,1,0,0
"123928","Valère Germain",1608,0,3,0,57.652,0.882,1,0,0,0,0,0,0,0
"167601","Gianluca Lapadula",3543,0,2,0,51.904,0.703,0,0,0,0,0,0,0,0
"74969","Andrea Ranocchia",991,0,2,0,53.4,0.738,1,0,1,0,1,0,0,0
